RecrutementID,CandidatID,PosteID,ConsultantID,EtapeID,DateID,MotifID,Statut,DureeEtapeJours
3034,935,127,45,4,2024-09-03,5,Perdu,4
3035,814,118,41,2,2024-05-14,,En cours,9
3036,788,39,17,2,2024-10-14,,En cours,1
3037,21,25,48,6,2025-02-01,,Place,8
3038,854,25,39,1,2024-09-05,,En cours,3
3039,756,6,7,6,2024-09-06,2,Perdu,3
3040,397,194,5,3,2024-07-30,,Place,5
3041,590,74,7,1,2024-03-15,,Perdu,9
3042,825,132,38,5,2024-08-19,1,En cours,3
3043,907,197,8,1,2025-01-07,,Perdu,4
3044,551,188,15,2,2024-10-02,,Perdu,6
3045,42,65,22,2,2024-10-27,1,En cours,7
3046,619,98,7,5,2024-12-11,,Place,4
3047,681,93,17,3,2024-06-03,,En cours,2
3048,59,7,34,4,2024-05-14,1,Place,8
3049,818,154,49,1,2025-01-22,,En cours,9
3050,202,115,24,5,2024-07-02,,En cours,6
3051,891,75,38,5,2024-10-20,,Perdu,8
3052,551,112,27,2,2024-09-11,2,En cours,3
3053,323,148,24,6,2024-02-19,,En cours,8
3054,59,3,27,3,2024-05-05,,En cours,8
3055,18,130,48,5,2024-05-10,,Place,9
3056,742,173,3,2,2024-03-12,,En cours,9
3057,378,146,26,6,2024-11-07,,Perdu,4
3058,841,124,3,2,2025-01-21,,Perdu,2
3059,231,19,44,4,2025-01-21,,Perdu,7
3060,921,149,31,1,2024-03-18,,En cours,7
3061,942,151,3,1,2024-06-28,,En cours,6
3062,102,99,32,1,2024-04-03,,Place,6
3063,647,117,22,6,2024-01-26,,Perdu,1
3064,940,124,3,2,2024-09-04,,Place,7
3065,324,25,49,6,2024-12-09,,Perdu,5
3066,68,52,19,4,2024-01-31,,Place,1
3067,876,159,2,1,2024-09-13,5,Place,8
3068,475,195,31,3,2024-01-14,,En cours,1
3069,28,55,19,3,2024-12-03,,Place,3
3070,841,81,33,2,2024-01-26,,En cours,3
3071,679,184,9,4,2024-06-23,,En cours,8
3072,71,33,42,6,2024-02-19,,En cours,1
3073,259,53,22,6,2024-06-13,5,En cours,4
3074,19,12,22,4,2024-06-20,,En cours,4
3075,955,47,41,6,2024-08-03,,Perdu,4
3076,25,128,28,6,2024-11-27,,Perdu,8
3077,796,70,1,1,2025-02-02,,Place,3
3078,512,197,29,4,2024-05-16,,En cours,4
3079,583,179,33,5,2025-01-04,4,En cours,4
3080,812,180,16,1,2024-06-20,4,Perdu,4
3081,895,146,10,4,2024-02-17,,Perdu,9
3082,128,141,3,6,2024-08-28,,Place,3
3083,18,102,43,2,2024-10-16,,En cours,2
3084,125,199,1,6,2024-04-30,,En cours,4
3085,683,20,30,6,2024-08-23,,Place,1
3086,569,145,42,4,2024-06-22,,En cours,8
3087,84,29,18,4,2024-02-28,5,Perdu,9
3088,235,68,11,4,2024-06-03,,En cours,8
3089,538,52,36,3,2024-06-19,2,En cours,8
3090,731,121,32,3,2024-05-16,3,Place,4
3091,344,158,1,4,2025-01-01,,En cours,7
3092,950,16,29,3,2024-06-04,,En cours,4
3093,993,121,1,5,2024-09-07,,Perdu,8
3094,767,45,20,5,2024-01-05,4,En cours,2
3095,455,16,16,3,2024-05-05,,En cours,2
3096,878,84,42,4,2024-12-20,3,Perdu,9
3097,728,117,49,2,2024-12-22,,En cours,4
3098,520,41,35,2,2025-01-25,,Perdu,3
3099,444,78,37,3,2024-01-23,4,En cours,7
3100,833,191,2,1,2024-12-10,,En cours,4
3101,558,70,4,6,2024-04-17,1,En cours,7
3102,183,200,39,1,2024-01-03,,Place,4
3103,1000,167,22,2,2024-02-06,,En cours,8
3104,69,75,26,2,2024-10-27,,Place,1
3105,696,116,35,2,2024-08-24,,En cours,7
3106,656,142,18,3,2024-08-17,1,En cours,3
3107,587,93,35,5,2024-12-18,,Perdu,4
3108,52,82,37,6,2024-02-07,,En cours,9
3109,493,66,13,2,2024-02-03,,Perdu,5
3110,893,28,35,2,2025-01-08,,Place,1
3111,240,5,9,3,2024-08-30,2,Place,5
3112,692,68,16,2,2024-11-06,,Perdu,3
3113,859,160,40,5,2024-07-28,5,Perdu,5
3114,953,47,50,2,2024-02-28,,En cours,2
3115,517,36,4,3,2024-07-28,,Perdu,6
3116,314,66,33,4,2025-01-20,,En cours,3
3117,700,120,29,3,2024-02-17,,En cours,5
3118,487,44,31,4,2024-02-20,,Perdu,9
3119,628,45,40,5,2024-05-18,2,En cours,6
3120,742,23,4,4,2024-06-30,,Perdu,7
3121,711,67,37,3,2024-09-08,4,En cours,7
3122,243,44,14,6,2024-03-04,,En cours,9
3123,756,167,8,6,2025-01-08,,Perdu,8
3124,542,182,23,6,2024-03-01,,Perdu,8
3125,931,75,2,1,2024-03-21,,Place,4
3126,660,18,32,6,2025-01-22,,En cours,6
3127,892,18,29,6,2024-05-30,4,En cours,8
3128,979,65,26,5,2024-08-16,4,En cours,6
3129,995,93,2,5,2024-06-22,,En cours,2
3130,745,106,39,3,2024-04-13,,En cours,5
3131,598,61,2,5,2024-07-21,,Perdu,2
3132,119,71,14,4,2024-11-06,,En cours,7
3133,387,57,20,5,2024-01-05,,Place,8
3134,476,104,36,3,2024-12-16,,Perdu,7
3135,781,140,21,5,2024-03-14,3,Perdu,5
3136,589,9,41,5,2025-01-02,,En cours,6
3137,440,96,47,6,2025-01-19,,En cours,5
3138,147,130,39,2,2025-01-08,4,En cours,5
3139,716,135,2,6,2024-09-17,,Perdu,3
3140,432,113,39,2,2024-12-28,,Perdu,7
3141,37,106,11,6,2024-12-09,5,En cours,4
3142,285,137,45,1,2024-09-12,,En cours,2
3143,880,76,49,2,2024-12-22,,Place,8
3144,119,114,5,4,2024-05-16,,En cours,5
3145,407,64,5,4,2024-11-29,3,En cours,5
3146,513,88,35,5,2025-01-05,,En cours,5
3147,84,25,8,3,2024-09-11,,En cours,1
3148,166,71,49,1,2024-02-18,,En cours,5
3149,941,29,28,4,2024-03-26,,Perdu,5
3150,591,46,29,4,2024-03-08,,Perdu,5
3151,211,84,44,4,2024-08-01,,Perdu,1
3152,170,101,11,3,2024-06-22,4,En cours,7
3153,426,189,28,6,2024-11-26,,En cours,6
3154,724,6,50,5,2024-04-23,3,Perdu,7
3155,731,180,2,2,2024-03-07,4,En cours,5
3156,196,66,9,1,2024-09-03,4,En cours,3
3157,726,145,8,2,2024-02-25,1,En cours,8
3158,897,136,17,1,2024-12-28,,Perdu,4
3159,227,195,7,5,2024-02-02,3,En cours,5
3160,27,22,9,4,2024-07-15,,Place,1
3161,959,194,43,3,2025-01-14,,En cours,2
3162,522,13,24,4,2024-08-09,,Place,2
3163,777,176,18,5,2024-11-19,,En cours,4
3164,321,131,21,5,2024-06-18,,Perdu,3
3165,300,97,49,3,2024-10-28,2,En cours,3
3166,226,80,25,4,2024-10-10,,Place,7
3167,218,19,24,4,2024-07-24,,En cours,7
3168,472,161,47,6,2024-02-10,,Place,8
3169,106,146,2,5,2025-01-23,3,Perdu,8
3170,843,188,24,2,2024-01-20,,Perdu,3
3171,512,147,38,6,2024-05-22,,En cours,6
3172,916,192,26,3,2024-09-13,2,En cours,8
3173,503,178,44,5,2024-11-03,3,Place,3
3174,304,86,45,6,2024-08-01,,Place,4
3175,515,141,17,5,2024-06-09,,En cours,5
3176,155,53,41,1,2024-06-11,,En cours,8
3177,825,160,13,2,2025-01-25,4,En cours,2
3178,721,122,12,5,2024-05-13,,En cours,5
3179,148,89,49,1,2024-12-07,1,En cours,3
3180,582,126,1,1,2024-01-21,,Place,7
3181,538,56,18,2,2024-09-20,,En cours,3
3182,202,125,32,3,2024-09-29,,Place,4
3183,123,95,21,1,2024-09-27,,Place,4
3184,761,65,43,1,2024-06-17,,En cours,1
3185,265,196,13,3,2024-10-03,2,En cours,7
3186,519,13,28,4,2024-06-27,,Perdu,3
3187,248,152,7,4,2024-08-25,3,En cours,5
3188,654,43,11,5,2024-12-23,,Perdu,7
3189,49,45,9,6,2024-09-25,,Perdu,8
3190,360,31,38,1,2024-10-22,,En cours,9
3191,548,21,11,5,2025-01-22,,Place,2
3192,440,25,34,1,2024-03-28,4,En cours,6
3193,613,167,18,3,2024-08-23,,En cours,3
3194,181,186,29,3,2024-09-19,4,Place,7
3195,442,117,44,5,2024-10-05,,En cours,4
3196,757,3,44,2,2024-02-22,,En cours,1
3197,334,173,1,6,2024-10-31,,En cours,8
3198,158,121,40,3,2024-03-18,,En cours,7
3199,848,105,48,5,2024-06-12,4,En cours,3
3200,779,190,34,6,2024-10-12,,Perdu,8
3201,681,82,10,4,2024-04-15,,En cours,4
3202,799,73,34,1,2024-02-20,2,Perdu,4
3203,779,156,32,5,2024-09-27,1,En cours,3
3204,747,106,34,3,2024-04-22,,En cours,5
3205,510,144,22,3,2024-11-26,,Place,9
3206,20,140,27,3,2024-12-25,,Perdu,1
3207,598,168,33,2,2024-05-19,1,Perdu,6
3208,274,64,24,2,2024-10-22,,En cours,2
3209,774,15,39,6,2024-03-30,,En cours,2
3210,469,96,36,2,2025-01-06,5,Place,1
3211,906,130,16,3,2024-04-08,,Place,3
3212,596,164,31,5,2024-12-18,,Perdu,7
3213,551,54,38,2,2024-11-10,5,En cours,7
3214,920,150,25,4,2024-05-05,,En cours,8
3215,476,167,36,6,2024-11-25,,En cours,2
3216,376,162,7,5,2024-09-09,1,En cours,1
3217,372,162,20,1,2024-09-24,1,En cours,9
3218,876,198,36,3,2024-05-31,5,En cours,9
3219,757,133,45,1,2024-04-03,,En cours,7
3220,164,75,33,4,2024-10-05,,Perdu,8
3221,493,88,34,2,2024-01-21,,Perdu,8
3222,372,150,18,6,2024-05-19,,Perdu,6
3223,647,48,36,2,2024-02-26,4,En cours,5
3224,53,121,18,6,2024-01-01,,Perdu,9
3225,715,115,3,3,2024-01-03,,Place,7
3226,743,134,13,6,2024-02-07,,En cours,8
3227,227,85,31,2,2025-01-10,,Place,2
3228,151,148,49,2,2024-11-04,,En cours,3
3229,628,15,25,3,2025-01-30,,Perdu,6
3230,258,150,44,6,2024-02-03,,En cours,9
3231,942,163,39,5,2025-02-02,5,Perdu,6
3232,776,178,29,5,2024-08-27,4,Place,4
3233,956,185,41,4,2024-11-13,,En cours,1
3234,535,70,21,5,2024-12-09,3,Perdu,2
3235,939,10,23,4,2024-04-14,,Place,3
3236,14,131,37,5,2024-10-23,,Perdu,2
3237,290,19,32,6,2024-09-16,,En cours,7
3238,3,57,27,6,2024-06-14,2,En cours,7
3239,678,141,22,4,2024-07-15,,Place,4
3240,511,119,49,3,2024-03-24,,Perdu,9
3241,288,122,4,4,2024-03-15,1,Place,4
3242,305,151,3,5,2025-01-04,1,En cours,5
3243,644,33,24,6,2024-10-19,1,Perdu,5
3244,181,159,2,5,2024-08-14,,Place,6
3245,515,118,18,6,2024-10-04,2,Place,2
3246,614,85,29,5,2024-06-11,,Perdu,3
3247,240,93,21,6,2024-04-09,,En cours,7
3248,229,102,11,5,2025-01-11,2,Perdu,8
3249,355,111,15,6,2025-01-30,,Perdu,4
3250,593,67,31,2,2024-03-27,1,En cours,2
3251,255,45,48,6,2024-11-16,,En cours,8
3252,380,34,40,3,2024-06-25,,Place,6
3253,544,69,28,5,2024-10-10,,En cours,4
3254,187,53,7,3,2024-02-13,,En cours,6
3255,569,104,13,3,2024-07-10,3,Perdu,8
3256,139,183,23,5,2024-02-19,3,Place,1
3257,143,22,13,4,2024-11-21,,Perdu,4
3258,237,62,35,5,2024-06-08,,En cours,9
3259,287,10,19,1,2024-04-15,,En cours,3
3260,30,195,42,6,2024-10-06,1,En cours,9
3261,962,141,14,3,2025-01-16,,En cours,3
3262,309,49,25,5,2024-05-15,1,Place,5
3263,805,83,36,2,2024-10-14,,En cours,1
3264,902,145,11,4,2024-10-02,,En cours,7
3265,801,192,39,4,2024-07-14,,Place,3
3266,832,115,30,1,2024-11-18,,En cours,8
3267,101,55,33,3,2024-02-21,,En cours,2
3268,373,140,23,4,2024-12-17,,En cours,2
3269,747,138,47,6,2024-06-10,2,En cours,5
3270,576,129,39,6,2024-01-18,,En cours,1
3271,6,10,10,3,2025-01-30,2,Place,3
3272,568,142,28,4,2024-11-05,,Place,7
3273,805,4,46,2,2024-11-22,,Perdu,5
3274,829,182,14,6,2024-02-28,,Perdu,6
3275,384,177,27,6,2024-10-27,,En cours,1
3276,237,113,38,6,2024-10-06,,Place,7
3277,310,130,14,3,2024-12-27,,En cours,1
3278,297,14,26,3,2024-05-28,,En cours,6
3279,347,175,28,5,2025-01-05,4,En cours,8
3280,302,55,9,5,2024-10-10,,Perdu,7
3281,458,53,9,2,2024-04-11,,En cours,4
3282,41,142,29,4,2024-03-26,2,En cours,2
3283,276,188,9,4,2024-12-27,,En cours,8
3284,315,99,48,3,2024-09-14,5,En cours,2
3285,154,102,27,3,2024-02-17,,En cours,5
3286,878,110,36,2,2024-02-20,,Perdu,3
3287,676,59,20,3,2024-11-27,,En cours,1
3288,912,120,15,2,2024-03-08,,Perdu,4
3289,562,193,25,2,2024-03-28,,En cours,5
3290,110,77,36,2,2024-09-02,,En cours,7
3291,905,155,20,3,2024-12-11,,Perdu,7
3292,459,155,15,4,2024-05-14,,Perdu,8
3293,685,171,8,3,2024-09-23,,En cours,8
3294,382,145,28,1,2024-10-08,,Perdu,4
3295,495,185,34,5,2024-08-28,,Place,4
3296,490,143,27,3,2024-10-01,,En cours,6
3297,285,196,13,4,2024-04-01,,Perdu,5
3298,555,144,13,4,2024-09-05,,En cours,3
3299,734,168,19,4,2024-01-02,,Place,1
3300,21,179,18,3,2024-10-19,,En cours,5
3301,131,197,11,5,2024-11-12,4,Place,5
3302,843,120,48,6,2024-11-13,,Perdu,9
3303,570,143,17,6,2024-01-12,,Perdu,8
3304,974,194,13,3,2024-12-30,,En cours,3
3305,605,77,31,3,2024-06-22,,Perdu,1
3306,654,24,41,1,2024-02-02,,En cours,8
3307,900,177,24,3,2024-08-01,2,En cours,5
3308,661,127,34,6,2024-08-16,1,En cours,1
3309,330,86,5,2,2024-06-09,5,Perdu,7
3310,528,144,27,6,2024-10-26,4,Perdu,4
3311,236,7,4,5,2024-08-05,,Place,2
3312,335,96,7,4,2024-03-27,,En cours,6
3313,681,54,30,4,2024-09-05,,Place,8
3314,149,58,11,5,2024-04-15,4,Place,7
3315,672,194,2,1,2024-02-17,,Place,3
3316,585,111,9,1,2024-04-16,,Perdu,6
3317,309,29,39,2,2024-12-28,,En cours,5
3318,45,73,30,5,2024-08-16,,Place,8
3319,705,49,20,3,2024-05-07,,Perdu,2
3320,825,182,49,2,2024-05-26,2,Perdu,8
3321,731,59,20,1,2024-12-09,,En cours,4
3322,421,72,44,3,2024-09-23,2,En cours,6
3323,654,67,18,3,2024-11-05,,En cours,5
3324,415,36,2,2,2024-09-01,,Perdu,4
3325,359,157,6,1,2025-01-31,,En cours,3
3326,328,116,14,5,2024-09-19,,Place,4
3327,211,88,10,5,2024-06-09,,En cours,6
3328,970,80,8,2,2024-04-10,,En cours,6
3329,667,134,20,3,2024-01-19,,En cours,6
3330,175,20,49,2,2024-11-02,2,En cours,6
3331,866,187,11,3,2025-01-08,,En cours,1
3332,152,113,12,1,2024-09-22,1,Perdu,4
3333,594,46,50,6,2024-07-13,1,Place,3
3334,166,108,11,5,2024-02-22,,En cours,4
3335,362,171,42,6,2024-09-14,4,En cours,4
3336,659,35,32,2,2024-03-21,2,Perdu,2
3337,1000,105,47,6,2024-09-05,2,En cours,9
3338,992,120,28,4,2024-04-30,2,Perdu,1
3339,896,163,30,2,2024-12-12,,Perdu,6
3340,236,114,12,2,2025-01-09,5,Place,5
3341,94,148,29,5,2024-04-03,,En cours,7
3342,906,155,34,5,2024-05-10,,Place,8
3343,924,179,50,5,2025-01-03,1,Place,6
3344,279,73,5,2,2024-01-08,,En cours,7
3345,20,141,8,4,2024-07-25,,En cours,3
3346,648,50,1,6,2024-02-26,,En cours,9
3347,77,169,40,1,2024-06-22,,En cours,1
3348,41,191,5,2,2024-01-13,4,Place,7
3349,938,59,46,1,2024-02-26,,En cours,2
3350,496,113,19,1,2024-06-10,,En cours,3
3351,113,165,15,6,2024-01-25,,En cours,8
3352,655,6,49,2,2024-11-14,2,Perdu,7
3353,370,142,37,2,2024-08-19,3,Place,6
3354,537,165,28,1,2024-06-29,,Perdu,8
3355,899,175,45,6,2024-07-07,4,Perdu,3
3356,238,40,38,3,2024-12-01,,En cours,6
3357,647,152,32,5,2024-12-04,3,Perdu,2
3358,829,158,17,2,2024-01-20,,En cours,5
3359,424,1,50,4,2024-10-01,,En cours,4
3360,971,142,36,6,2024-07-06,,Perdu,6
3361,449,126,48,5,2024-11-09,,Place,1
3362,460,194,49,4,2024-11-10,,Perdu,1
3363,885,9,28,2,2024-10-10,,Perdu,1
3364,636,194,18,2,2024-09-26,,En cours,3
3365,869,115,48,4,2024-03-25,,En cours,6
3366,791,55,50,3,2024-12-07,,Perdu,2
3367,713,78,7,1,2024-10-07,,Perdu,9
3368,242,154,32,2,2024-04-19,3,Perdu,4
3369,399,200,31,3,2024-04-03,,Perdu,3
3370,865,64,38,2,2024-07-19,,En cours,9
3371,617,197,49,4,2024-05-17,5,En cours,2
3372,281,126,13,2,2024-09-27,,En cours,2
3373,328,39,49,2,2024-06-11,,Perdu,4
3374,776,120,33,1,2024-03-08,,Place,1
3375,179,161,5,4,2024-06-07,5,Perdu,7
3376,113,11,26,2,2024-11-22,,Perdu,7
3377,766,16,7,4,2024-11-28,,Perdu,4
3378,289,2,48,6,2024-05-04,,En cours,8
3379,766,115,39,6,2024-11-14,2,En cours,1
3380,534,12,46,5,2024-02-07,,En cours,5
3381,998,187,31,5,2025-01-28,4,Place,7
3382,525,26,20,6,2024-11-02,,En cours,4
3383,868,15,22,5,2024-01-17,,Perdu,9
3384,851,52,48,2,2024-10-09,,En cours,4
3385,212,153,8,4,2024-07-16,4,Perdu,9
3386,997,182,45,6,2024-12-19,,En cours,6
3387,746,51,22,5,2024-04-05,,Place,3
3388,108,104,30,3,2024-12-22,1,En cours,8
3389,7,155,34,2,2024-12-14,,Place,1
3390,272,160,5,1,2024-04-21,,Perdu,2
3391,17,31,8,3,2024-06-21,,En cours,8
3392,358,168,9,5,2024-09-13,,Perdu,9
3393,997,174,39,4,2024-04-06,,Perdu,4
3394,479,147,4,1,2025-02-03,,En cours,6
3395,24,106,31,6,2024-03-17,,Perdu,7
3396,494,79,6,3,2024-04-07,2,Perdu,7
3397,220,178,39,3,2024-07-19,,Perdu,9
3398,857,173,49,5,2024-07-08,,Perdu,1
3399,91,104,21,3,2024-01-21,,Perdu,2
3400,771,149,11,4,2024-12-30,,En cours,9
3401,446,80,23,6,2024-04-06,,En cours,5
3402,19,149,35,4,2024-02-11,,En cours,5
3403,674,18,37,4,2024-07-26,5,Perdu,4
3404,456,181,32,3,2025-01-06,,En cours,4
3405,772,104,30,6,2024-01-01,,En cours,3
3406,619,120,32,1,2024-07-14,,Perdu,4
3407,788,38,11,2,2024-12-30,,En cours,1
3408,461,106,11,6,2024-12-23,,En cours,3
3409,8,1,47,3,2024-03-09,4,Place,9
3410,131,179,29,2,2024-09-05,2,Perdu,2
3411,459,150,44,3,2024-11-30,,Perdu,7
3412,398,91,32,2,2024-09-25,,En cours,1
3413,795,168,23,4,2024-09-19,,Perdu,7
3414,412,163,29,2,2024-11-05,,Place,3
3415,861,24,35,3,2024-06-30,,En cours,7
3416,188,11,10,6,2024-01-27,4,En cours,5
3417,385,51,24,1,2024-09-12,,En cours,7
3418,757,1,37,5,2024-09-08,,Place,7
3419,125,115,5,1,2024-12-06,,En cours,6
3420,322,106,4,3,2025-01-04,,En cours,7
3421,752,108,9,5,2024-05-15,4,Perdu,9
3422,589,15,30,6,2025-01-17,2,Place,6
3423,779,184,12,2,2024-01-04,3,En cours,2
3424,516,196,22,1,2025-01-22,3,Perdu,2
3425,860,119,7,5,2024-02-24,,Place,5
3426,878,2,13,6,2024-09-15,1,En cours,4
3427,975,80,1,4,2024-09-30,1,Perdu,6
3428,123,144,41,1,2024-09-10,,En cours,7
3429,592,150,24,4,2025-01-31,,En cours,2
3430,115,49,9,3,2024-08-08,,En cours,7
3431,229,165,27,3,2024-02-22,4,En cours,9
3432,301,194,47,1,2024-08-31,,En cours,3
3433,647,102,42,2,2024-04-26,4,Perdu,9
3434,432,77,45,6,2024-09-01,4,En cours,9
3435,865,106,21,1,2024-06-01,4,En cours,4
3436,299,6,19,6,2024-01-17,,Perdu,8
3437,618,105,16,4,2024-09-12,,Place,9
3438,764,6,16,4,2024-02-05,,En cours,8
3439,981,7,46,6,2024-05-11,,En cours,4
3440,246,111,7,2,2024-09-04,,En cours,6
3441,734,103,43,6,2024-12-18,2,Place,6
3442,85,198,46,2,2024-05-05,,Place,4
3443,544,102,43,3,2024-04-29,,En cours,6
3444,414,196,32,3,2024-04-30,5,En cours,9
3445,959,162,43,4,2024-08-18,,Perdu,1
3446,774,68,2,2,2024-03-18,4,Perdu,9
3447,928,186,41,5,2024-07-29,,En cours,4
3448,851,97,26,1,2024-11-16,,En cours,8
3449,411,119,48,4,2024-02-02,,En cours,1
3450,734,21,5,4,2025-01-20,,Perdu,9
3451,31,43,47,4,2024-07-31,,Place,5
3452,558,105,29,4,2024-09-08,3,En cours,9
3453,48,55,6,5,2024-09-03,4,Place,4
3454,725,120,26,6,2025-01-13,,En cours,7
3455,967,16,2,2,2024-09-22,,Perdu,6
3456,682,51,5,3,2024-12-19,,Place,2
3457,840,134,27,4,2024-04-24,,Perdu,3
3458,235,123,41,3,2024-03-28,,En cours,5
3459,994,197,6,6,2024-09-14,,En cours,5
3460,551,180,14,4,2024-03-02,,Place,6
3461,675,163,20,4,2024-02-14,,Perdu,8
3462,771,1,28,2,2024-03-25,,En cours,7
3463,640,121,1,3,2024-04-18,1,Perdu,1
3464,318,46,32,4,2024-02-08,,En cours,5
3465,612,54,25,3,2024-10-18,,En cours,2
3466,654,42,49,5,2024-08-21,,Place,5
3467,858,92,16,1,2024-03-21,,En cours,5
3468,482,25,25,1,2024-04-23,4,En cours,9
3469,502,107,5,3,2025-01-06,,En cours,4
3470,504,34,46,2,2024-12-31,3,Place,5
3471,115,101,42,5,2024-02-19,,En cours,5
3472,91,126,18,6,2024-09-02,,En cours,2
3473,21,36,24,3,2024-05-09,,En cours,1
3474,667,21,43,4,2024-05-23,,En cours,7
3475,419,162,15,2,2024-08-27,,En cours,3
3476,866,148,12,4,2025-01-28,,En cours,4
3477,703,53,13,5,2024-08-21,,En cours,9
3478,142,178,36,5,2025-01-16,,Perdu,3
3479,101,45,11,6,2024-11-24,,En cours,9
3480,367,186,5,4,2024-11-07,,En cours,6
3481,921,23,9,3,2024-11-12,,Perdu,3
3482,49,133,50,1,2024-11-12,5,En cours,9
3483,188,4,44,5,2024-04-12,,En cours,6
3484,30,40,48,5,2025-01-25,,Place,3
3485,414,81,14,4,2025-01-02,,Perdu,5
3486,990,18,23,6,2024-08-28,,Perdu,4
3487,684,92,25,2,2024-10-11,,Perdu,8
3488,494,47,27,1,2024-12-18,,Place,5
3489,145,20,2,4,2024-03-02,5,En cours,1
3490,356,193,30,1,2024-01-26,3,En cours,7
3491,525,197,2,1,2025-02-02,,Place,7
3492,275,193,14,5,2024-08-09,4,En cours,4
3493,706,31,15,3,2024-10-15,,Perdu,9
3494,981,77,34,4,2024-07-20,5,En cours,4
3495,206,66,45,5,2024-07-25,,En cours,3
3496,253,66,35,3,2024-01-16,5,Perdu,7
3497,127,84,22,4,2024-04-25,,Perdu,2
3498,726,103,27,4,2024-02-04,,Perdu,9
3499,462,98,26,4,2024-06-21,4,En cours,7
3500,284,59,8,5,2024-01-09,,En cours,3
3501,220,196,48,3,2024-11-17,,Perdu,1
3502,71,196,46,4,2024-04-27,,En cours,6
3503,477,67,13,4,2024-10-23,,Perdu,6
3504,684,45,6,1,2024-01-22,,Perdu,8
3505,236,107,9,2,2024-01-14,,En cours,3
3506,2,74,32,1,2024-06-18,,En cours,2
3507,474,198,2,2,2024-11-11,2,Perdu,4
3508,676,86,6,3,2024-11-21,,En cours,8
3509,345,8,33,6,2024-08-05,3,En cours,9
3510,251,26,8,6,2024-09-02,,Place,4
3511,155,15,4,5,2024-10-02,1,En cours,1
3512,747,77,2,4,2024-09-26,1,Perdu,1
3513,862,64,36,2,2024-10-23,4,En cours,5
3514,770,172,19,3,2024-01-13,,En cours,1
3515,519,179,15,5,2024-06-20,,Perdu,7
3516,725,29,32,6,2024-12-01,4,En cours,1
3517,397,189,9,6,2024-06-24,1,Perdu,4
3518,25,117,27,3,2024-02-28,,En cours,8
3519,368,62,25,3,2024-09-23,,Perdu,5
3520,704,82,34,4,2024-05-01,2,Perdu,7
3521,648,89,32,1,2024-07-23,,Perdu,4
3522,991,35,34,1,2024-07-25,,En cours,8
3523,998,174,11,1,2024-10-05,3,En cours,4
3524,243,3,8,5,2025-01-06,,En cours,7
3525,10,14,27,2,2024-10-04,,Place,9
3526,275,55,3,5,2025-02-03,,Perdu,4
3527,877,29,23,3,2024-01-08,,Perdu,3
3528,814,13,32,5,2024-11-09,,En cours,9
3529,99,77,42,1,2024-06-15,,En cours,7
3530,161,76,33,2,2024-10-18,,En cours,8
3531,564,26,50,2,2024-02-04,3,En cours,4
3532,661,163,28,3,2024-07-30,2,En cours,4
3533,983,177,23,4,2024-01-12,2,En cours,2
3534,756,144,13,2,2024-09-23,,En cours,7
3535,212,105,34,5,2024-03-27,,Perdu,8
3536,38,190,41,6,2024-02-27,1,En cours,8
3537,634,71,17,1,2024-02-01,,En cours,3
3538,554,86,4,1,2024-04-17,,Perdu,5
3539,922,4,1,6,2025-01-18,,Perdu,5
3540,576,142,32,4,2025-01-28,,En cours,2
3541,502,19,34,6,2024-02-02,,Perdu,1
3542,304,134,7,5,2025-01-26,,En cours,4
3543,87,157,2,5,2024-08-23,,Perdu,5
3544,877,44,33,1,2024-05-09,,Place,9
3545,827,123,20,4,2025-01-11,,En cours,8
3546,163,61,21,3,2024-04-06,,Perdu,7
3547,704,80,14,6,2024-03-13,3,En cours,9
3548,365,106,36,1,2024-04-01,4,En cours,7
3549,438,50,38,1,2024-02-28,5,En cours,5
3550,849,160,3,4,2024-07-12,,En cours,9
3551,843,79,5,6,2024-02-26,,En cours,9
3552,191,93,28,6,2024-03-30,,En cours,2
3553,308,163,31,4,2024-05-28,,En cours,3
3554,822,46,8,3,2024-09-16,1,En cours,9
3555,917,91,8,2,2024-12-09,2,En cours,1
3556,80,199,35,6,2024-01-30,,En cours,5
3557,834,80,23,2,2024-09-09,,En cours,4
3558,490,24,6,1,2024-02-11,5,En cours,7
3559,591,57,31,4,2025-01-31,,Perdu,9
3560,76,192,4,3,2024-04-20,2,Place,3
3561,681,152,12,3,2024-12-08,1,En cours,2
3562,678,162,36,6,2024-11-06,,En cours,3
3563,663,51,12,2,2024-05-09,4,Place,7
3564,791,168,4,6,2024-05-09,3,Perdu,4
3565,947,79,48,2,2024-05-06,2,Place,6
3566,850,159,12,2,2024-07-07,,Perdu,4
3567,745,177,26,1,2024-06-25,,Perdu,7
3568,982,42,42,5,2024-09-19,,En cours,1
3569,675,188,50,6,2024-07-04,,En cours,4
3570,673,127,41,6,2024-11-11,,Perdu,3
3571,543,147,17,2,2024-07-05,,Perdu,6
3572,770,152,43,5,2024-05-02,,Perdu,6
3573,72,34,1,1,2024-05-10,1,Place,7
3574,506,150,17,4,2024-10-19,,En cours,9
3575,426,43,10,5,2024-02-26,,En cours,8
3576,913,55,27,1,2024-04-24,,Place,1
3577,73,24,45,1,2024-05-04,,Place,7
3578,644,37,39,1,2024-09-14,,Place,1
3579,185,196,50,5,2024-02-21,,Perdu,4
3580,884,66,7,4,2024-06-29,,Place,6
3581,852,78,38,1,2024-09-26,,En cours,3
